,id,title,address,introduction,latitude,longitude,dial_num,type,region1,region2,image_url,score,nature,outdoor,fatigue,sea,walking,exciting,day,culture,group,tag
558,559,제주오렌지,제주특별자치도 서귀포시 남원읍 서성로 684-5,초콜릿공장 견학과 초콜릿만들기 체험이 가능한 제주오렌지,33.32588,126.66985,064-764-8800,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43265555-c80e-4574-858d-c45257b6f60d.jpg,8622.0,1,1,1,1,1,3,2,0,4,"실내관광지,체험,아이"
559,560,자구내포구,제주특별자치도 제주시 한경면 고산리,제주도의 일몰이 아름다운 촬영 단골 명소,33.309494,126.164894,064-728-7978,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f4f40ab4-6f9c-40bb-9e82-7b62161d0bc6.jpg,8618.0,3,3,1,3,1,0,3,1,9,"문화관광,커플,혼자,부모,포토스팟,아이,친구,휴식/힐링"
560,561,수악 (물오름),제주특별자치도 서귀포시 남원읍 516로 1042,가슴을 청아하게 물들이는 오름,33.3616666,126.5291666,,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/480c3134-391b-4bf9-abd1-838577b7e97c.jpg,8598.0,3,3,1,0,1,0,3,1,3,"자연경관,커플,혼자,부모,포토스팟,도보,친구,휴식/힐링"
561,562,당오름(한경면),제주특별자치도 제주시 한경면 용수리 산 18,푸른 바다와 함께 걷는 호젓한 산책길,33.308254,126.17365,064-710-6072,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/798641e1-129f-4ec9-92cc-3ae75c0d1b79.jpg,8588.0,3,3,1,0,1,0,3,1,3,"자연경관,맑음,걷기/등산,도보,가을"
562,563,더 플래닛(THE PLANET),제주특별자치도 서귀포시 천제연로 70,생태문화전시관 <더 플래닛>은 신비롭고 소중한 제주도의 자연을 새롭게 발견할 수 있도록 아이부터 어른까지 누구나 즐길 수 있는  다양한 전시와 콘텐츠가 준비된 공간이다.,33.2814107,126.4111118,064-798-2000,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/2d5882af-6749-430e-8926-3c85ea894ef1.jpg,8588.0,0,0,1,1,1,1,1,0,2,"체험,커플,혼자,부모,실내관광지,아이,친구"
563,564,성클라라수도원 금악성당,제주시 한림읍 금악북로 320,성클라라수도원에 부속된 성당,33.348213,126.31942,064-796-4180,관광지,제주시,region1>,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3e9a88bf-cf9b-4ef9-aa02-c53dd8023064.jpg,8582.0,0,0,0,1,0,0,1,2,5,"흐림,휴식/힐링,사계절"
564,565,감수굴 밭담길,제주특별자치도 제주시 구좌읍 평대7길 34,평대리 중동에 위치한 산책하기 좋은 밭담길,33.5243749,126.8423829,,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201808/17/f97cfc9d-ec44-4bb3-8648-b24db79db168.jpg,8562.0,2,3,1,1,1,0,3,0,3,"자연경관,맑음,도보,걷기/등산"
565,566,모구리오름,제주특별자치도 서귀포시 성산읍 서성일로 260,편백나무 숲길에서 느끼는 깨끗한 공기와 모구리 야영장에서의 특별한 추억,33.4059591,126.821694,,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/2d959586-9f08-4099-bdca-0324603692f5.jpg,8555.0,3,3,1,0,1,0,3,1,3,"자연경관,도보,걷기/등산"
566,567,방선문,제주특별자치도 제주시 종천길 39-1,"영주 10경중의 한 곳, 신선이 머무는 곳 방선문계곡으로 오세요.",33.45228391344958,126.51781678437806,064-710-3314,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/a66a124f-9f1c-4490-9c71-2899539b21b7.JPG,8545.0,3,3,1,1,1,0,3,1,3,"자연경관,휴식/힐링,봄"
567,568,붉은오름(성산읍),제주특별자치도 서귀포시 성산읍 섭지코지로 261,오름 전체가 붉은송이로 형성되어 있는 곳,33.426644768409055,126.93235366307374,064-782-2810,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7edfaee5-46b6-47b3-b311-ede7a5ab2181.jpg,8525.0,3,3,1,2,1,0,3,1,3,"자연경관,커플,혼자,맑음,부모,도보,친구"
568,569,사진놀이터,제주특별자치도 제주시 애월읍 평화로 2835,5개의 테마로 다양한 오브제 아트가 연출된 스튜디오형 전시공간!,33.4642648,126.4230338,064-749-7258,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/201908/06/dac850b5-2f24-498a-96e7-c347bbac0c48.JPG,8452.0,0,1,1,1,1,3,1,0,4,"체험,커플,사계절,혼자,실내관광지,포토스팟,친구,휴식/힐링"
569,570,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,비자림을 안고 있는 돛오름,33.499622,126.53119,064-783-4093,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1091ec48-7f86-4560-a987-ea8dca0a4549.jpg,8424.0,3,3,1,0,1,0,3,1,3,"자연경관,도보,걷기/등산"
570,571,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,"모슬봉의 정상에서, 신평곶자왈의 안에서 느끼는 자연의 아름다움",33.22835,126.24264,064-762-2190,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/264abedb-ce9c-4169-be0a-da78d9861995.jpg,8375.0,2,2,1,1,2,1,2,0,8,"자연경관,봄,혼자,걷기/등산,도보,친구,가을"
571,572,감귤상웨빵 체험,제주특별자치도 서귀포시 남원읍 하례중앙로 95,감귤 꽃이 가장 먼저 피어나는 하례리 마을에서 만들어 보는 제주 전통 감귤상웨빵,33.3420367,126.5884214,064-733-8009,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201809/21/87ccb2af-ad24-44cc-b8e2-3a5767078fa1.jpg,8267.0,0,0,1,1,0,3,1,0,4,"실내관광지,친구,체험,커플"
572,573,중문색달해변(해산물),제주특별자치도 서귀포시 중문관광로72번길 114,서퍼들의 천국이라 불릴 만큼 파도가 높아 여름에는 다이나믹한 해수욕을 즐기려는 사람들로 인산인해를 이루는 중문색달해변.,33.244972488701166,126.41164624741248,064-760-4993,관광지,서귀포시,중문,https://api.cdn.visitjeju.net/photomng/imgpath/201807/04/7948c7eb-345d-4c9a-96cd-5f583d325abb.jpg,8255.0,3,3,1,1,2,0,3,1,1,"자연경관,커플,혼자,부모,포토스팟,아이,친구,휴식/힐링"
573,574,성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108,용수리의 천주교 성지,33.322792,126.16779,064-772-1252,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/79953c33-4093-493f-9e6e-90c7d0fbe8bb.jpg,8234.0,0,0,1,1,1,0,1,3,5,"실내관광지,문화관광,사계절"
574,575,애월 하물,제주특별자치도 제주시 애월읍 애월로11길 6,애월리 마을 중심에 위치한 애월 하물은 한국 명수 100선에 선정된 용천수.,33.464873,126.3206795,,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/d51c7fda-8e0c-48cd-a95c-3d89dde46bf0.JPG,8208.0,1,3,1,1,0,1,3,0,3,"자연경관,아이,사계절"
575,576,명월팽나무군락,제주특별자치도 제주시 한림읍 명월로 71,"생물학적 가치가 높아 기념물로 지정하여 보호되는 곳
· 제주시 한림읍 명월리
· 제주도기념물 제19호",33.38698,126.26671,064-728-7672,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e3a990ae-ada2-49d4-8697-d34bc9953a56.jpg,8206.0,3,3,0,1,0,0,3,1,3,"자연경관,문화관광,포토스팟,여름"
576,577,도두해안도로,제주특별자치도 제주시 도두2동 706-3,제주시내에 위치한 해안가도로입니다.,33.51039,126.482445,--,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2de24d28-de80-476a-90c6-4bf259136d1f.jpg,8190.0,3,3,1,3,3,1,3,0,9,"맑음,커플,여름"
577,578,해녀의 태왁,제주특별자치도 제주시 구좌읍 김송로 94,해녀와 함께 태왁 만들기 체험을 할 수 있는 곳이다.,33.5582139,126.7373381,064-721-6347,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201807/20/54a5d911-bf52-47a4-9c80-d8d13a363cea.jpg,8189.0,0,0,2,1,0,3,1,0,4,"아이,사계절"
578,579,라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,타이거우즈가 격찬하고 콜린 몽고메리가 설계한 제주서부의 명품 골프클럽,33.3448687,126.2782452,064-795-8000,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/f0c45fe9-e63a-4afe-9be0-12875831aec6.jpg,8180.0,1,3,2,1,1,0,3,0,3,"액티비티,친구,체험,커플"
579,580,"대수산봉(큰물뫼,물미오름)",제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17,성산일출봉과 섭지코지가 아름답게 내려다 보이는 곳,33.43850618122979,126.90189631271971,,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/a35c1919-c050-4cdb-8e66-d7d1667b249d.jpg,8157.0,3,3,1,0,1,0,3,1,3,"자연경관,커플,혼자,맑음,부모,도보,친구,아이"
580,581,서광승마장,제주특별자치도 서귀포시 안덕면 녹차분재로 239,"산, 오름 그리고 말",33.30231,126.2879,064-794-5220,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d8ae83cf-026f-402e-8dd3-f7e441dc7536.jpg,8122.0,1,3,2,1,0,3,3,0,11,"액티비티,친구,체험,커플"
581,582,망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,용암이 흐르던 길이 그대로 기암괴석으로 남아있는 포구,33.3420367,126.5884214,,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201808/08/3c42f9fd-9fae-4a1e-85b4-63f2aad66b0f.jpg,8102.0,3,3,1,3,2,0,3,1,9,"혼자,자연경관,친구,커플"
582,583,제주올레 15-B코스,제주특별자치도 제주시 한림읍 한림해안로 192,한림항~고내포구의 아름다운 해안 풍경을 감상할 수 있는 올레길,33.41905,126.26263,--,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b8d5732a-bb48-4bc3-a9a0-3b04f6d336ce.jpg,8095.0,2,2,1,1,2,1,2,0,8,"커플,봄,혼자,맑음,도보,친구,가을"
583,584,우도봉 ATV,제주특별자치도 제주시 우도면 우도봉길 47,우도 전경을 바라보며 라이딩하는 ATV체험. ,33.4935234,126.9597097,010-4428-2349,관광지,섬 속의 섬,우도,https://api.cdn.visitjeju.net/photomng/imgpath/201904/17/b61dd33b-4744-4520-b886-d8576d012fc7.JPG,8070.0,3,3,2,2,0,3,3,0,10,"액티비티,친구,체험,아이"
584,585,레더한,제주특별자치도 서귀포시 남원읍 태위로 773-19,가죽공방으로 주문제작 판매와 교육을 진행하는 곳이다.,33.2922889,126.7393618,010-5899-4248,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201807/19/68dc36c8-6922-4f13-ad60-f1cf7dc275ff.JPG,8050.0,0,0,0,1,0,0,1,0,2,커플
585,586,조함해안도로,제주특별자치도 제주시 조천읍 조천리 3037-3,"제주올레 18코스의 끝, 바다를 따라 가는 길",33.543823,126.63693,--,관광지,제주시,조천,https://api.cdn.visitjeju.net/photomng/imgpath/201908/22/edf41fe5-d46f-4df7-a847-bb0873a54257.jpg,8046.0,3,3,1,3,2,1,3,0,9,"자연경관,커플,혼자,맑음,부모,아이,친구"
586,587,백조일손지묘(백조일손지지),제주특별자치도 서귀포시 안덕면 사계리,4.3항쟁시 억울하게 죽은 유골들을 모아 추모할 수 있도록 만든 묘,33.20672,126.2813,064-760-2505,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e5578ff7-eaf4-445f-b75d-797593b45de1.jpg,7982.0,1,3,0,1,0,0,3,3,12,"자연경관,문화관광"
587,588,거슨새미오름,제주특별자치도 제주시 구좌읍 송당리 산 145,솟아난 물이 바다쪽으로 흐르지 않고 한라산쪽으로 거슬러 흐른다는 뜻의 오름,33.450573,126.759186,064-728-7743,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7748715d-18cb-4e32-bee9-f8ff0b4dcbd9.jpg,7971.0,3,3,1,0,1,0,3,1,3,"자연경관,커플,혼자,맑음,도보,친구,가을"
588,589,바당미술관,제주특별자치도 서귀포시 대정읍 노을해안로 96,모슬포 무릉리에 위치한 노부부가 운영하는 갤러리,33.243894,126.2187834,010-6272-7218,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a1d891cb-93ea-4965-a392-68deffdf632d.gif,7966.0,0,0,1,1,1,1,1,0,2,"실내관광지,문화관광,커플"
589,590,답다니탑망대,제주특별자치도 제주시 우도면 연평리 798,거대한 바위로 쌓은 돌탑,33.524593,126.952644,--,관광지,섬 속의 섬,우도,https://api.cdn.visitjeju.net/photomng/imgpath/202112/06/04ceef5a-4c63-4e79-a5d1-6f95dcf6f0fc.jpg,7958.0,3,3,0,3,0,0,3,0,3,"맑음,포토스팟"
590,591,추자도등대,제주특별자치도 제주시 추자면 영흥4길 43,추자면 영흥리에 있는 유인 등대로 제주도의 최북단에 위치,33.95636,126.29741,064-742-3780,관광지,섬 속의 섬,추차도,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cb883a8c-787c-4c6b-a3f5-67cd47d638cb.jpg,7956.0,3,3,0,3,0,0,3,0,3,"맑음,포토스팟"
591,592,제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,제주의 또 다른 섬 추자도를 여행하는 올레코스,33.951923,126.30764,064-762-2190,관광지,섬 속의 섬,추차도,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f2f6fd85-0311-415e-b895-b474aec6aa04.jpg,7914.0,2,2,1,1,2,1,2,0,8,"자연경관,봄,혼자,걷기/등산,도보,친구,가을"
592,593,서광리 곶자왈생태탐방로,서귀포시 안덕면 서광리 산6-1,서귀포 안덕면 서광리에 위치한 곶자왈 생태탐방로,33.28604948755093,126.338270689624,--,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/7a5bda9e-8206-4072-abf6-491661ffec65.JPG,7871.0,3,3,1,1,3,0,3,0,1,"도보,걷기/등산,흐림,여름"
593,594,민오름(구좌읍),제주특별자치도 제주시 구좌읍 비자림로 1456,故 이승만 대통령의 별장이였던 귀빈사가 있는 곳,33.43717332970755,126.76182586733398,,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/202111/26/714f3038-a2b6-44c0-bae2-b673c77e5b54.jpg,7838.0,3,3,1,0,1,0,3,1,3,"자연경관,커플,혼자,부모,도보,친구,아이"
594,595,성산오조리해안,제주특별자치도 거쉬포시 성산읍 한도로,제주에서 조개잡이 체험장으로 유명한 성산 오조리 해안,33.45794,126.8903,--,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/202111/25/ebe32fd6-4142-4a67-aa42-23e2e5b9a214.jpg,7798.0,3,3,1,3,2,2,3,0,9,"자연경관,커플,맑음,포토스팟,해변"
595,596,아라리오뮤지엄동문모텔2,제주특별자치도 제주시 산지로 23,국내외 현대미술품들을 소개하고 관람객들과 예술적 경험을 함께 향유하는 컨템포러리 아트뮤지엄,33.51495,126.52943,064-720-8203,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8d50a84e-1985-462f-8af4-7ca21176018d.gif,7779.0,0,0,0,1,0,0,1,0,2,"실내관광지,문화관광,사계절"
596,597,공천포,제주특별자치도 서귀포시 남원읍 신례리,위미항 근처 조용한 마을에 있는 공천포,33.26769,126.645996,,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/a3b64ad9-3dfd-4cde-92f9-aa30b26f3cb5.jpg,7745.0,3,3,1,3,2,0,3,0,9,"자연경관,문화관광,해변,친구,여름"
597,598,골프탕탕,제주특별자치도 서귀포시 안덕면 산록남로 762번길 71,"제주도 푸른 잔디 위에서 펼쳐지는 이색 Outdoor Activity 미니 그라운드 골프 ""골프탕탕""",33.305763,126.38885,064-793-6005,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/55d71cbb-3e6d-47d9-862a-b5ea68aa442c.png,7744.0,1,3,2,1,1,0,3,0,3,"액티비티,친구,체험,커플"
598,599,평화통일 불사리탑,제주특별자치도 제주시 조천읍 일주동로 884,남과 북의 평화통일의 기원성지,33.532516,126.63599,064-782-9110,관광지,제주시,조천,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dcdab854-f2d2-4e81-b5c4-81a8b3ee5045.jpg,7722.0,1,3,0,1,0,0,3,3,12,"맑음,문화관광"
599,600,명월성지,제주특별자치도 제주시 한림읍 명월리 2236,제주특별자치도 제주시 한림읍 명월리에 있는 조선시대의 성터.,33.40050940734815,126.26125579154052,064-710-6704,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/202110/19/138294c4-baae-4e7c-a0c6-c98a5c81115d.jpg,7703.0,1,3,0,1,0,0,3,3,12,문화관광
600,601,열리해안길,제주특별자치도 서귀포시 하예동,올레 8코스에 있는 해안길,33.240032,126.38032,--,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/65b5390f-cd90-40ae-801f-b8057f59c0b8.jpg,7698.0,3,3,1,3,2,0,3,1,9,"커플,해변,혼자,맑음,도보,친구"
601,602,수목원테마공원(야시장길&LED공원),제주특별자치도 제주시 은수길 69,"수목원테마파크 소나무 군락지에서 열리는 야시장은 다른 야시장과는 분위기가 사뭇 다르다. 숲 속을 밝힌 LED 조명과 푸드트럭, 프리마켓, 포토존마다 아기자기한 콘텐츠가 넘친다. ",33.4701135,126.4875915,064-742-3700,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202007/01/e5e043b3-3d49-4e8a-ac64-cb78c540c62b.jpg,7690.0,2,3,1,1,3,2,0,0,8,"실내관광지,도보,체험"
602,603,거믄여해안경승지,제주특별자치도 서귀포시 516로,올레 7코스에 속하는 아름다운 해안경승지,33.244373,126.58488,064-760-2772,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ecdac3b6-aee2-459f-98bd-b2d260befe6e.jpg,7690.0,3,3,1,3,2,0,3,1,9,"자연경관,맑음,포토스팟,해변"
603,604,포도갤러리 in 포도호텔,제주특별자치도 서귀포시 안덕면 산록남로 863 포도호텔 지하1층,제주 안에서 또 하나의 제주를 만나다.,33.315998,126.38764,064-793-7021,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ee49aab2-1c75-4b26-a6d7-b2acf23b94b6.jpg,7676.0,0,0,0,1,0,1,1,0,2,"실내관광지,문화관광"
604,605,중문승마공원,제주특별자치도 서귀포시 이어도로 244,중문에서 즐기는 승마 체험,33.24225,126.44533,064-738-1942,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/90b8a33e-038b-4100-ad0d-41c0030e5573.jpg,7658.0,2,3,2,2,0,3,3,0,11,"체험,커플,봄,액티비티,친구,아이,가을"
